Timestamp,Title,Speaker,Speaker_inst,Abstract,Host,Site,In_Charge,arXiv,Date,Start_Time,End_Time,Timezone,Approved
7/04/2020 20:31:03,Total curvature and the isoperimetric inequality,Mohammad Ghomi,Georgia Tech,"The classical isoperimetric inequality states that in Euclidean space spheres provide enclosures of least perimeter for any given volume. According to the Cartan-Hadamard conjecture, this inequality may be generalized to spaces of nonpositive curvature. In this talk we discuss an approach to proving this conjecture via a comparison formula for the total curvature of level sets of functions on nonpositively curved manifolds. This is joint work with Joel Spruck.",Caltech,https://secure.math.ucla.edu/seminars/display.php?&id=834000,No,math.DG,7/04/2020,16:00:00,16:50:00,"UTC -07:00 (Los Angeles, PDT)",YES
7/04/2020 21:19:15,TBA,Joni Teravainen,U. Oxford,TBA,UCLA,https://secure.math.ucla.edu/seminars/display.php?&id=834004,Yes,math.NT,28/04/2020,9:00:00,9:50:00,"UTC -07:00 (Los Angeles, PDT)",YES
8/04/2020 12:59:11,Statistical and Computational aspects of Wasserstein Barycenters,Philippe Rigollet,MIT,"The notion of average is central to most statistical methods. In this talk we study a generalization of this notion over the non-​Euclidean space of probability measures equipped with a certain Wasserstein distance. This generalization is often called Wasserstein Barycenters and empirical evidence suggests that these barycenters allow to capture interesting notions of averages in graphics, data assimilation and morphometrics. However the statistical (rates of convergence) and computational (efficient algorithms) for these Wasserstein barycenters are largely unexplored. The goal of this talk is to review two recent results: 1. Fast rates of convergence for empirical barycenters in general geodesic spaces, and, 2. Provable guarantees for gradient descent and stochastic gradient descent to compute Wasserstein barycenters. Both results leverage geometric aspects of optimal transport. Based on joint works (arXiv:1908.00828, arXiv:2001.01700) with Chewi, Le Gouic, Maunu, Paris, and Stromme.",MAD+,http://mad.cds.nyu.edu/madplus/,No,,8/04/2020,10:00:00,11:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:03:40,A categorical view of conditional expectation,Prakash Panangaden ,McGill,"This talk is a fragment from a larger work on approximating Markov processes. I will focus on a functorial definition of conditional expectation without talking about how it was used. We define categories of cones---which are abstract versions of the familiar cones in vector spaces---of measures and related categories cones of Lₚ functions. We will state a number of dualities and isomorphisms between these categories. Then we will define conditional expectation by exploiting these dualities: it will turn out that we can define conditional expectation with respect to certain morphisms. These generalize the standard notion of conditioning with respect to a sub-sigma algebra. Why did I use the plural? Because it turns out that there are two kinds of conditional expectation, one of which looks like a left adjoint (in the matrix sense not the categorical sense) and the other looks like a right adjoint. I will review concepts like image measure, Radon-Nikodym derivatives and the traditional definition of conditional expectation. This is joint work with Philippe Chaput, Vincent Danos and Gordon Plotkin. ",UC RIverside,https://sites.google.com/ucr.edu/actucr/home?authuser=0&pli=1,No,math.CT,8/04/2020,10:00:00,11:00:00,"UTC -07:00 (Los Angeles, PDT)",YES
8/04/2020 13:06:10,Regularity of the free boundary for the two-phase Bernoulli problem, Guido De Philippis,Courant Institute,"I will illustrate  a recent result obtained in collaboration with  L. Spolaor and B. Velichkov  concerning the regularity of the free boundaries in the two phase Bernoulli problems. The new main point is the analysis of the free boundary close to branch points, where we show that it is given by the union of two $C ^ 1$ graphs. This complete the analysis started by Alt Caffarelli Friedman in the 80’s.",Princeton University,https://www.math.princeton.edu/events/regularity-free-boundary-two-phase-bernoulli-problem-2020-04-08t190000,No,"math.AP, math.DG",8/04/2020,15:00:00,16:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:08:21,BOUNDING TORSION IN CLASS GROUPS AND FAMILIES OF LOCAL SYSTEMS,Jacob Tsimerman,University of Toronto,"(joint w/ Arul Shankar) We discuss a new method to bound 5-torsion in class groups of quadratic fields using the refined BSD conjecture for elliptic curves. The most natural “trivial” bound on the n-torsion is to bound it by the size of the entire class group, for which one has a global class number formula. We explain how to make sense of the n-torsion of a class group intrinsically as a selmer group of a Galois module. We may then similarly bound its size by the Tate-Shafarevich group of an appropriate elliptic curve, which we can bound using the BSD conjecture. This fits into a general paradigm where one bounds selmer groups of finite Galois modules by embedding into global objects, and using class number formulas. If time permits, we explain how the function field picture yields unconditional results and suggests further generalizations.",Harvard University,https://www.math.harvard.edu/event/bounding-torsion-in-class-groups-and-families-of-local-systems/,No,math.NT,8/04/2020,15:00:00,16:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:11:51,EFFECTIVE DENSITY FOR VALUES OF GENERIC QUADRATIC FORM,Dubi Kelmer,Boston College,"The Oppenheim Conjecture, proved by Margulis, states that any irrational quadratic form, has values (at integer coordinates) that are dense on the real line. However, obtaining effective estimates for any given form is a very difficult problem. In this talk I will discuss recent results, where such effective estimates are obtained for generic forms using a combination of methods from dynamics and analytic number theory. I will also discuss some results on analogous problems for inhomogenous forms and more general higher degree polynomials.",Harvard University,https://www.math.harvard.edu/event/effective-density-for-values-of-generic-quadratic-forms/,No,math.NT,8/04/2020,16:00:00,17:30:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:14:52,Neural codes and the factor complex,Alexander Ruys de Perez,Texas A&M University,"A place cell is a neuron corresponding to a subset of Euclidean space known as a place field, that will fire if and only if the individual possessing the place cell is within that place field. The firing patterns of a collection of n place cells can be represented by a neural code C on n neurons, which is a subset of the power set of {1,2,...,n}. Determining whether C is convex, meaning that there is an arrangement of convex open place fields for which C is the code, remains an open problem.

A sufficient condition for convexity is being max intersection complete: any intersection of maximal elements of C is also an element of C. Currently, the only way to determine this property is to evaluate all such intersections. We present a new method to determine max intersection completeness by introducing a simplicial complex for C called the factor complex of C. We show how to construct the factor complex using Stanley-Reisner theory, describe how this complex encodes information about C, and give an algorithm to check whether C is max intersection complete using the factor complex of a closely related code.",Universtity of Washington,https://math.washington.edu/events/2020-04-08/neural-codes-and-factor-complex,No,math.CO,8/04/2020,15:30:00,17:00:00,"UTC -07:00 (Los Angeles, PDT)",YES
8/04/2020 13:29:29,	Identifiability in Phylogenetics using Algebraic Matroids,	Ben Hollering,North Carolina State University,"Identifiability is a crucial property for a statistical model since it implies that distributions in the model uniquely determine the parameters that produce them. In phylogenetics, the identifiability of the tree parameter is of particular interest since it means that phylogenetic models can be used to infer evolutionary histories from data. Typical strategies for proving identifiability results require Gröbner basis computations which become untenable as the size of the model grows. In this talk I'll give some background on phylogenetic algebraic geometry and then discuss a new computational strategy for proving the identifiability of discrete parameters in algebraic statistical models that uses algebraic matroids naturally associated to the models. This algorithm allows us to avoid computing Gröbner bases and is also parallelizable.",MIT,https://dibernstein.github.io/VirtualSeminar.html,No,math.CO,9/04/2020,10:00:00,11:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:36:38,Graph rigidity and measurement varieties,Louis Theran,University of St. Andrews,"Geometric rigidity theory is concerned with how much information about a configuration p of n points in a d-dimensional Euclidean space is determined by pairwise Euclidean distance measurements, indexed by the edges of a graph G with n vertices. One can turn this around, and, define, for a fixed graph G, a “measurement variety"" associated with all possible edge lengths measurements as the configuration varies. I’ll survey some (somewhat) recent results in geometric rigidity obtained by studying the geometry of measurement varieties.",NASO,https://www.mis.mpg.de/nlalg/seminars/naso.html,No,"math.MG, math.AG",9/04/2020,17:40:00,18:20:00,"UTC +02:00 (Barcelona, Paris, CEST)",YES
8/04/2020 13:38:29,Architecture for the Working Mathematician,Eugenie Hunsicker,Loughborough University,"Del Pezzo surfaces are classified by their degree, an integer between 1 and 9. Famous examples are those of degree 3, which are cubic surfaces in $P ^ 3$. In this talk I will focus on del Pezzo surfaces of degree 1. After briefly describing their geometry, I will talk about the set of Q-valued (rational) points on such a surface. I will show what is known about this set so far, and which questions are still open.
 ",NASO,https://www.mis.mpg.de/nlalg/seminars/naso.html,No,math.AG,9/04/2020,18:20:00,19:00:00,"UTC +02:00 (Barcelona, Paris, CEST)",YES
8/04/2020 13:42:39,Logarithmic Voronoi Cells,Yulia Alexandr ,University of California at Berkeley, - ,NASO,https://www.mis.mpg.de/nlalg/seminars/naso.html,No,,14/04/2020,17:40:00,18:20:00,"UTC +02:00 (Barcelona, Paris, CEST)",YES
8/04/2020 13:45:13,The punctual Hilbert scheme of 4 points in affine 3-space via computer algebra and representation theory,Balas Szendroi,University of Oxford,"
The n-th punctual Hilbert scheme $Hilb_0^n(A^d)$ of points of affine d-space parametrises ideals of finite co-length n of the ring of functions on d-dimensional affine space, whose radical is the maximal ideal at the origin (equivalently, subschemes of length n with support at the origin). A classical theorem of Briancon claims the irreducibility of this space for d=2 and arbitrary n. The case of a small number of points being straightforward, the first nontrivial case is the case of 4 points in 3-space. We show, answering a question of Sturmfels, that over the complex numbers $Hilb_0^4(A^3)$ is irreducible. We use a combination of arguments from computer algebra and representation theory.",NASO,https://www.mis.mpg.de/nlalg/seminars/naso.html,No,math.AG,14/04/2020,18:20:00,19:00:00,"UTC +02:00 (Barcelona, Paris, CEST)",YES
8/04/2020 13:47:48,Structured cospans, John Baez,UC Riverside,"""Structured cospans"" are a general way to study networks with inputs and outputs. Here we illustrate this using a type of network popular in theoretical computer science: Petri nets. An ""open"" Petri net is one with certain places designated as inputs and outputs. We can compose open Petri nets by gluing the outputs of one to the inputs of another. Using the formalism of structured cospans, open Petri nets can be treated as morphisms of a symmetric monoidal category - or better, a symmetric monoidal double category. We explain two forms of semantics for open Petri nets using symmetric monoidal double functors out of this double category. The first, an operational semantics, gives for each open Petri net a category whose morphisms are the processes that this net can carry out. The second, a ""reachability"" semantics, simply says which markings of the outputs can be reached from a given marking of the inputs. This is joint work with Kenny Courser and Jade Master.",MIT,http://brendanfong.com/seminar.html,No,math.CT,9/04/2020,12:01:00,13:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 13:49:16,The incidence comodule bialgebra of the Baez--Dolan construction,Joachim Kock,Universitat Autonoma de Barcelona,"Starting from any operad P, one can consider on one hand the free operad on P, and on the other hand the Baez--Dolan construction on P. These two new operads have the same space of operations, but with very different notions of arity and substitution. The main result is that the incidence bialgebras of the two-sided bar constructions of the two operads constitute together a comodule bialgebra. The motivating example is the Calaque--Ebrahimi-Fard--Manchon comodule bialgebra of trees from numerical analysis. The purpose of the talk is to explain all the concepts mentioned in the abstract, and also some background on polynomial monads, simplicial groupoids, and homotopy combinatorics.

Reference: http://arxiv.org/abs/1912.11320",MIT,http://brendanfong.com/seminar.html,No,math.CT,16/04/2020,12:01:00,13:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 14:25:20,A constructive model of directed univalence in bicubical sets,Matthew Weaver,Princeton University,"Directed type theory is an analogue of homotopy type theory where types represent ∞-categories, generalizing groupoids. A bisimplicial approach to directed type theory, developed by Riehl and Shulman, is based on equipping each type with both a notion of path and a separate notion of directed morphism. In this setting, a directed analogue of the univalence axiom asserts that there is a universe of covariant discrete fibrations whose directed morphisms correspond to functions—a higher-categorical analogue of the category of sets and functions. In this talk, I’ll present a constructive model of a directed type theory with directed univalence in bicubical, rather than bisimplicial, sets. We formalize much of this model using Agda as the internal language of a 1-topos, following Orton and Pitts. First, building on the cubical techniques used to give computational models of homotopy type theory, we show that there is a universe of covariant discrete fibrations, with a partial directed univalence principle asserting that functions are a retract of morphisms in this universe. To complete this retraction into an equivalence, we refine the universe of covariant fibrations using the constructive sheaf models by Coquand and Ruch. (Joint work with Dan Licata)","Western University, Ontario",https://www.uwo.ca/math/faculty/kapulkin/seminars/hottest.html,No,math.CO,16/04/2020,11:30:00,13:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 17:58:58,Flows of vector fields: classical and modern,Camillo De Lellis,Institute for Advanced Study,"Consider a (possibly time-dependent) vector field $v$ on the Euclidean space. The classical Cauchy-Lipschitz (also named Picard-Lindel\""of) Theorem states that, if the vector field $v$ is Lipschitz in space, for every initial datum $x$ there is a unique trajectory $\gamma$ starting at $x$ at time $0$ and solving the ODE $\dot{\gamma} (t) = v (t, \gamma (t))$. The theorem looses its validity as soon as $v$ is slightly less regular. However, if we bundle all trajectories into a global map allowing $x$ to vary, a celebrated theory put forward by DiPerna and Lions in the 80es show that there is a unique such flow under very reasonable conditions and for much less regular vector fields. A long-standing open question is whether this theory is the byproduct of a stronger classical result which ensures the uniqueness of trajectories for {\em almost every} initial datum. I will give a complete answer to the latter question and draw connections with partial differential equations, harmonic analysis, probability theory and Gromov's $h$-principle.",Institute for Advanced Study,https://www.ias.edu/events/analysis-seminar-108,"For this time I will be the meeting host/organizer, but I am not officially a seminar organizer (the speaker is also the organizer and asked me to take care of this one, as it is our first Zoom seminar)","math.CA, math.AP",13/04/2020,11:00:00,12:00:00,"UTC -04:00 (NY, EDT)",YES
8/04/2020 19:38:55,Coarse Universality,Pavlos Motakis,The University of Illinois at Urbana–Champaign,"The Bourgain index is a tool that can be used to show that if a separable Banach space contains isomorphic copies of all members of a class C then it must contain isomorphic copies of all separable Banach spaces. This can be applied, e.g., to the class C of separable reflexive spaces. Notably, the embedding of each member of C does not witness the universality of X. We investigate a natural coarse analogue of this index which can be used, e.g., to show that a separable metric space that contains coarse copies of all members in certain “small"" classes of metric spaces C then X contains a coarse copy of $c_0$ and thus of all separable metric spaces.
This is joint work with F. Baudier, G. Lancien, and Th. Schlumprecht.",University of North Texas,http://www.math.unt.edu/~bunyamin/banach,Yes,math.FA,10/04/2020,9:00:00,10:00:00,"UTC -05:00 (Chicago, CDT)",YES
8/04/2020 21:31:03,Volumes and Random Matrices,Edward Witten,IAS,"I will describe recent results relating two-dimensional gravity and supergravity; volumes of moduli spaces of Riemann surfaces and super Riemann surfaces; and random matrix ensembles. See https://arxiv.org/abs/1903.11115 by Saad, Shenker, and Stanford; https://arxiv.org/abs/1907.03363 by Stanford and me.",WHCGP,http://web.math.ucsb.edu/~drm/WHCGP/,No,"Math.PR, Math.DG",13/04/2020,15:00:00,16:15:00,"UTC -04:00 (NY, EDT)",YES
